text,label
"A ""real result"" of his term is Georgia having ""the lowest taxes per capita of any state.",0
"Says Pope Francis ""took the name of a saint who basically reached out to Muslims.",1
Beer drinking is not allowed in any Illinois state parks.,0
 Herd immunity is probably why California has far fewer COVID-19 deaths than New York.		,0
"Says Texas is 1st in business climate, 49th in education.",0
"Says the state's Medicaid waiver proposal ""has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years.",0
 A message on Whatsapp and Facebook claims you should not accept masks from strangers; they are soaked with chemicals and will knock you out in order to rob you.		,0
"How has #Italy managed to grapple with the menace of COVID-19? Vincenzo De Luca, Italian envoy to India, shares his thoughts. 

Also, Australian High Commissioner Barry O'Farrell tells us how #Australia battled the virus.

Full show with @Geeta_Mohan -  https://bit.ly/2WidICX  pic.twitter.com/j8kqIw78LQ",1
They've now killed close to twice as many kids from the vaccine as have died from COVID.,0
"Wisconsin Gov. Scott Walker's estimate of a $3.6 billion state budget deficit is ""manufactured"" and a ""bogus figure.",0
"Says former Sen. Harry Reid ""got thrown out.",0
"Government subsidies for renewable energies such as wind and solar are 100 times greater than those given to gas and coal, and 50 times greater than what the nuclear industry enjoys.",0
The rate in which people are working (in Wisconsin) is almost five points higher than it is nationally.,1
"Daily Briefing: Oil shock 2020 - with COVID-19 related lockdowns in most countries likely to be extended or at least maintained in some form, physical demand for crude should remain low  https://reut.rs/3cLYDyX ",1
"Donald Trump arrested"" July 5.",0
"Says Jeff Reardon cut elementary school music classes, art instruction, teaching positions, basketball and volleyball programs, and he voted to raise school lunch prices.",0
"During my eight years as county executive, we cut the number of county workers by 20 percent.",1
"Says Mitt Romney told university students in Ohio that to start a business, they should ""borrow money if you have to from your parents.",1
"Says proposed teacher contract ""would layer on more restrictive rules.",1
Most countries have no debt ceiling.,1
"By 12th grade, ""more than 3 out of 10 girls have been pregnant at least once.",0
"The Colorado caucus system for selecting Republican delegates is ""rigged.",0
"India scores high on COVID-19 response tracker made by Oxford University.
#DIU
Click to read the full story  https://bit.ly/2y4PP82  pic.twitter.com/kLS4wr4KxQ",1
We're the only major oil-producing nation in the world with a self-imposed ban on exporting our crude oil to other nations.,1
"#Assam government today announced that it will be conducting Covid-19 tests of media persons in the state.
#IndiaFightsCorona #CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/assam-to-provide-free-covid-19-tests-for-journalists-1669873-2020-04-22 ",1
More than half of the births in Texas are paid for by Medicaid.,1
"I represent the fourth-poorest (congressional) district"" in the nation.",0
"Video shows Florida Gov. Ron DeSantis saying he made certain political choices because ""that's where the money is.",0
"Texas state Reps. Dan Branch and Jim Pitts, lieutenants to House Speaker Joe Straus, ""are helping Democrat Ellen Cohen against her Republican challenger, doing events with her in her district.",0
The stock market has almost tripled since April of 2009.,1
USAID put $8 billion up and attracted more than $45 billion in a public-private partnership called Power Africa.,1
"Thanks to our reforms, the average family will have an extra $322 to spend.",1
U.S. Sen. Saxby Chambliss votes more with Democrats than with conservatives.,0
The biggest story ever': how journalists are coping with Covid-19  https://www.theguardian.com/world/2020/mar/21/biggest-story-how-journalists-coping-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584812123 ,1
"Black Lives Matter protest at Iowa Capitol was an ""insurrection"" like that on Jan. 6 at the U.S. Capitol.",0
"The Indian #economy is expected to contract by 3.2% in this fiscal year as a result of the COVID-19 pandemic and its associated restrictions, the #WorldBank said in its Global Economic Prospects June 2020 report.
 https://trib.al/IRZJ0rj ",1
Says YouTube removed Tucker Carlson's interview with Tony Bobulinski.,0
"Today, you have six financial institutions, the largest six, that have assets that are the equivalent of 60 percent of the GDP of the United States of America.",1
Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.,1
"On spending growth under Gov. Andrew Cuomo: ""Despite the fact that you continue to suggest that you've been able to hold the two percent, you haven't.",1
Photos show gas costs nearly $10 in the Carolinas.,0
"If you were forced to use a Sharpie"" to fill out your ballot, ""that is voter fraud.",0
"Japan drops all vaxxine mandates, places myocarditis warning on label.",0
"Says ""we"" have put more boots on the U.S.-Mexico border ""than at any time in our history, and illegal crossings are down by nearly 80 percent from their peak in 2000.",0
Gilead in talks to expand global supply of COVID-19 drug remdesivir  https://reut.rs/3dkwW07  pic.twitter.com/uucZPUEwfB,1
"Because of union rules, cooks helpers moved into DMV jobs they were not trained for",0
 An audio clip of Dr. Naresh Trehan cautioning people about the danger of COVID-19 in India.		,0
"Says that during the first 19 months of the Obama administration, the U.S. detained people from nations designated as state sponsors of terrorism on the southwestern border.",0
 Pennsylvania's governor breaking his own social distancing rules in a photo.		,0
"Says the federal government borrows ""almost $60 billion per week.",0
"Says the American public ""overwhelmingly opposed"" Democratic-steered health care plan.",0
"The Republican-controlled Wisconsin Assembly approved ""only one out of 376 amendments offered by Assembly Democrats"" in 2011.",1
Nearly 46 million Americans don't have health insurance coverage today.,1
" ""The chloroquine stock in Paris hospitals was robbed"".		",0
"#covid19 
Karnataka BJP MP GS Siddheshwar's daughter Ashwini GS shared her experience at Aaj Tak's E-Agenda on Saturday on how she recovered from Covid-19.
#eAgendaAajTak full coverage:  https://bit.ly/eAgendaAajTak  https://www.indiatoday.in/india/story/e-agenda-aaj-tak-bjp-mp-s-daughter-shares-how-she-recovered-from-covid-19-after-returning-from-new-york-1670983-2020-04-25 ",1
"By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.",1
"Newspapers say Florida made bad investments, lost hundreds of millions of dollars, billions in pension funds lost. Who was in charge of Florida's investments? Alex Sink.",0
"Chile ranks third internationally in economic freedom, while the U.S. ranks 17th.",0
"Mark Warner's ""record is one of acting against"" the Keystone XL pipeline.",0
Says Democratic Party created Planned Parenthood,0
"Many of these teachers are soldiers, ex-soldiers, ex-policeman.",0
"Says Clint Eastwood called Joe Biden an ""incompetent, lying, flip-flopping, insincere, double-talking, radical socialist.",0
Things went wrong with the Medicare prescription D plan that George Bush rolled out.,1
 Italians threw away their currency on the streets due to COVID-19 deaths.		,0
"Under the DREAM Act, after two years of higher education or military service ""you are eligible for citizenship. Once a citizen, this paves the way to bring the rest of (your) extended family to the United States.",0
PGA Tour plans on using a million Covid-19 test kits to complete season  https://www.theguardian.com/sport/2020/apr/19/pga-tour-will-use-up-to-one-million-covid-19-test-kits-to-complete-season?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587310095 ,1
"More ""25- to 34-year-olds are moving to Austin than any other city in America.",0
"Says the Biden administration's Unaccompanied Alien Children process has ""no vetting, no transparency.",0
"We are almost halfway to our goal of 1,000 rapes prosecuted!",1
 Left-wing Spanish politicians Irene Montero and Pablo Iglesias have private sanitarian services waiting in front of their homes.		,0
"The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.",0
"The Washington Post was ""forced to correct what (Donald Trump) told the secretary of state of Georgia.",0
"Says his amendment on a budget bill ""would have helped get kids back in school after teachers were vaccinated. Every single Senate Democrat voted against it.",0
"Nizamuddin covid-19 scare: Who should be held accountable?
Here's what Kerala Governor Arif Mohammad Khan thinks
Watch #NewsToday with @sardesairajdeep:  https://bit.ly/2UT36YW  pic.twitter.com/5S9jkCRiL9",1
Says Amy Coney Barrett said that breastfeeding babies is child molestation.,0
"There was ""serious voter fraud"" in California.",0
"In 29 states in this country you can still get fired for not just being gay, but if your employer thinks you are gay.",0
"German citizens were disarmed by their government in the late 1930s,"" which allowed the Nazis to ""carry out their evil intentions with relatively little resistance.",0
"No #Covid_19 affected patient would be allowed to board the aircraft back home.
(@Geeta_Mohan) 
#CoronavirusPandemic #COVID19india https://www.indiatoday.in/india/story/evacuation-from-coronavirus-hit-countries-does-not-mean-we-will-bring-back-everybody-mea-1655002-2020-03-13 ",1
"Under President Obama: $4,000 tax hike on middle-class families.",0
"San Francisco and Takoma Park, Md., are ""allowing illegals to vote.",0
 The U.S. presidential election is canceled due to coronavirus.		,0
Says it's illegal to hold an absentee-only election or mail ballots to every registered voter,1
 Claim that Indian prime minister Modi said one crore (ten million) COVID-19 infected patients have been treated for free.		,0
"Migrant farmworkers, many who have tested positive for covid-19, move north from Florida to other farm states  https://wapo.st/3cRtpG3 ",1
" Video of women fleeing from a quarantine center during the current lockdown in Shivaji nagar, Bangalore.		",0
"Sen. Kay Bailey Hutchison's ""concession speech came with less than 20 percent of the precincts having been counted.",1
"Ahmedabad COVID-19 Update: 

New Infections: 310
New Fatalities: 25
New Discharges: 136

Total Infections: 10590
Total Fatality: 722
Total Discharges: 4187
Active Cases: 5681",1
England COVID-19 test and trace system fails to reach a quarter of positive cases  https://uk.reuters.com/article/us-health-coronavirus-britain-trace-idUKKBN23W1N5?taid=5ef4cfe089f42300010630da&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Ev0tZARJB4,1
"Says Barack Obama ""acknowledged over 20 times"" that his administration's Deferred Action for Parents of Americans ""immigration edict was a violation of law and the separation of powers.",0
I've supported every investigation (into Hurricane Katrina) and ways of finding out how – what caused the tragedy. I've met with people on the ground. I've met with the governor.,0
"Mexico City records thousands more deaths than usual, amid doubt over official Covid-19 toll  https://www.theguardian.com/world/2020/may/26/mexico-city-records-thousands-more-deaths-than-usual-amid-doubt-over-official-covid-19-toll?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590451871 ",1
"Says ""Marco Rubio didn't show up"" for a vote on his own bill on sanctions against Hezbollah.",0
"Says Paul Manafort's alleged crimes were ""years ago, before Paul Manafort was part of the Trump campaign.",0
Four out of 10 homicides are committed by gun in this city.,1
"The U.S. State Department has ordered 160,000 Hazmat suits for Ebola, prompting concerns that the federal government is anticipating the rapid spread"" of the virus.",0
"Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?",0
"The U.S. Supreme Court is ""five guys who start determining what contraceptions are legal.",0
Obama regime planned the influx of illegal alien children at the border.,0
"Joe Sestak ... even wants to bring back the death tax, letting the IRS take half of your savings when you die.",0
"After hiring a campaign manager in 2006, ""I got this $100 and something fee ... for hazardous materials.",0
Health care premiums up 90 percent in New Hampshire.,0
"#Exclusive | #Bangladesh claims success in curing COVID-19! Dr Tarek Alam, who is behind the cure, speaks exclusively to @sardesairajdeep about the findings. Hear him out.
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/xn8tBc4z0M",1
"The average life expectancy for African Americans in Saint Louis and Saint Louis County varies by as much as 18 years compared to the white population, with nearly half of all African-American kids under the age of 18 living in poverty.",1
"Donald Trump has said ""nuclear proliferation is OK.",0
 The text claims that a Harvard University professor was arrested for allegedly making the coronavirus in his laboratory and then selling it to two Chinese people.		,0
New COVID-19 cases in New York coming from people leaving home - Cuomo  https://uk.reuters.com/article/uk-health-coronavirus-usa-idUKKBN22S0S6?taid=5ec06aa1691abf0001ee8c27&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/ASwrbTYMtY,1
"Says George Flinn has been a ""no show"" at scheduled ""forums.",0
"The results of Atlanta Public School's 2010 and 2011 CRCT tests ""have not been questioned.",0
"The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.",0
Says Obama replaced the American flag on the tail of his plane with his campaign logo.,1
"Says comprehensive immigration reform ""will add $700 billion to our economy.",0
"Says a manufacturing operation in his hometown that made gunstock for Remington rifles ""closed down, we lost those jobs and it's been devastating for my little town.",0
"Says Merrick Garland is investigating Donald Trump's ""tax evasion case.",0
"Says ""Nancy Pelosi has been executed.",0
" Komal Mishra, a staff nurse at a hospital in Pune, India died while due to coronavirus.		",0
Says the U.S. national debt has tripled during Rep. Greg Walden's time in Congress.,0
"There are more job openings than there are people on unemployment"" in Iowa.",1
Says Bill Cosby was framed for sexual assault by the Illuminati to stop him from buying NBC.,0
"Texas leads ""the country in drunk driving fatalities.",1
"Says legislation supported by gay rights activists would strip ""mother"" and ""father"" from future Texas birth certificates.",0
NATO hasn't provided enough troops (in Afghanistan) because they are still angry about us going into Iraq.,1
"Every four minutes, another American home or business goes solar.",1
Foo Fighters drummer Taylor Hawkins died from a COVID-19 vaccine.,0
"Peter DeFazio ""will sneak in a 1 percent tax on all banking transactions.",0
McCain will give more tax breaks to big oil.,0
"No other city in America did what (New York) did. We reduced murders by 50%, reduced police shootings to historic lows, reduced the number of people incarcerated by nearly 40%.",1
North Dakota's economy is reeling.,0
There's not a major bill I know with Hillary's name on it.,1
"Claiming that #lockdown is only a ""pause button and not a ""solution, #RahulGandhi warned that the virus would spread again once the lockdown is removed  https://bit.ly/2XBLIuZ 
#Covid_19",1
"Video shows Seattle police in uniform ""vandalizing"" a building ""to frame protesters.",0
"Sen. Kirsten Gillibrand ""no longer supports the fight to combat the international delegitimization of Israel.",0
Bolsonaro threatens WHO exit as COVID-19 kills 'a Brazilian per minute'  https://reut.rs/2YatwqQ  pic.twitter.com/QI5Mr2s76a,1
House Speaker Nancy Pelosi said this week that the Democrats have to pass their terrible health care bill so that the American people can actually find out what's in it.,1
"The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.",1
"His proposed budget would ""cut our deficit in half by the end of my first term.",1
"The health care marketplaces have ""no privacy protections.",0
A 2018 executive order gives Trump the ability to impose martial law,0
"Under the American Health Care Act ""people with pre-existing conditions are protected.",0
There are tens of thousands of homes right here in California where you turn on the faucet but you can't drink the water.,0
"Says transgender residents make up ""about 1-in-300 people, we're all over the place, we're your friends and your neighbors.",1
"A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.",0
"Latina workers make 54 cents for every dollar earned by white, non-Hispanic men.",1
U.N. calls for decriminalizing sex with minors.,0
"Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.",1
"The virus and the disease it causes, COVID-19, has torn through New York with frightening speed.
#CoronaVirusOutbreak #World https://www.indiatoday.in/world/story/never-seen-before-surge-in-911-calls-as-covid-19-death-toll-in-new-york-surpasses-1-000-1661170-2020-03-30 ",1
Coronavirus: what happens to people's lungs if they get Covid-19?  https://www.theguardian.com/world/2020/mar/23/coronavirus-what-happens-to-peoples-lungs-if-they-get-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584956331 ,1
 A family friend of prominent playwright Ratnakar Matkari said he was infected with coronavirus through outside mild packages.		,0
"Says the Central Park Five ""admitted their guilt.",0
"Drug prices are coming down, first time in 51 years because of my administration.",0
"Obama ""promises more taxes on small business, seniors, your life savings, your family.",0
"Says Adam Schiff is ""under investigation for Ukrainian Burisma oil connections.",0
"There are ""49 different federal job training programs that report to eight agencies.",1
@Mark Warner and his party bosses are calling to defund the police...,0
 The WHO issued protocol for a COVID-19 curfew		,0
"The 2020 election ""was stolen from Donald J. Trump.",0
We aren't the only state cutting back on public television.,1
John McCain has voted with George Bush 90 percent of the time.,1
" If you wear a mask you breath in too much CO2 and have less oxygen. Humidity gathers in your lungs, this makes you sick.		",0
 A vaccine for coronavirus was made in 2001.		,0
" A man was beaten by the cops in Dehradun, India after he violated the lockdown norms and came out to spit on people's doors and handles.		",0
"For [GM] to pay back everything it owes, it would have to sell its shares at $143 a share . . . where the highest value of a General Motors share ever was $43, $44, $46, whatever the dollars were . . .",0
 Gargling with bleach can cure coronavirus caused by eating Chinese food.		,0
The majority of the Hispanic population and the growth (of the population) is U.S.-born.,1
"Tamil Nadu: 'Siddha' treatment for #COVID draws flak

'Siddha medicine is not an undocumented quack medicine, there is lot of documented history around it, says Tamil Nadu Minister K Pandiarajan @OnReality_Check pic.twitter.com/mhfSwIhJhZ",1
Says Rick Perry co-chaired Al Gore's campaign for president.,0
Pot today is not the weed baby boomers were smoking.,1
We have more natural gas in this country than Saudi Arabia has oil.,0
"Says Donald Trump's plan to repeal the estate tax would mean the Walmart Walton family would ""get a $53 billion tax break.",0
"Drug-related offenses make up as much as 75-85 percent of inmate populations"" in Wisconsin",0
"After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period.",1
"The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3%"" between January 2009 and March 2012.",0
"Bush's tax cuts for high earners ""have been the biggest contributor to the budget deficit.",0
"Says Military Times reported that a study found ""60% of sailors who had been fully vaccinated with 2-shot series vaccines are now at risk for heart disease.",0
 Gargling with hot water can prevent coronavirus infection.		,0
Nearly 2/3 of rural Missourians don't have access to broadband. That needs to change.,1
"Says Hillary Clinton ""wants sanctuary cities.",1
"The alternative"" to higher state worker pension and health care payments ""is to look at 1,500 layoffs of state employees or close to 200,000 children who would be bumped off Medicaid-related programs.",0
House Democrats kicked Nancy Pelosi from office.,0
 A man in Italy commits suicide after losing his family to coronavirus.		,0
"#CoronavirusCrisis | 85% of the deaths due to Covid-19 in #Agra have been of elderly patients who were above the age of 50, sources said. #UttarPradesh https://www.indiatoday.in/india/story/covid-19-agra-virus-death-toll-reaches-63-administration-gears-up-prepare-more-ventilator-beds-1689638-2020-06-16 ",1
Any Republican that has led for two months and led every state has won the GOP nomination.,0
 One supermarket of Charente-Maritime (France) took advantage of the epidemic and increased the prize for a kilo of potatoes from 1 to 7 euros.		,0
"Says U.S. Rep. Ilhan Omar has been ""arrested 23 times"" and is the ""daughter of (a) Somali terrorist.",0
"Liz Cheney cries like kids after loses in 'primary' against Trump's pick,"" two days before the primary election.",0
 Goodwill laid off all employees due to COVID-19.		,0
"Says U.S. Rep. Rashida Tlaib tweeted and then deleted a post that said ""Americans have spent decades raping and pillaging my people. What goes around comes around.",0
(John McCain) was even mentioned as a running mate with John Kerry.,1
"On Oct. 7, the Access Hollywood tape comes out. One hour later, WikiLeaks starts dropping my emails.",1
"Says the NBA is asking Donald Trump to ""resign or we'll never play again.",0
Foot Locker donated 200 million dollars to BLM.,0
"If you count United States airstrikes against ISIS, ""75 percent of those combat missions return to base without having fired a weapon.",1
"The United States has ""the longest surviving constitution.",1
"Gov. Ron DeSantis ""signed a $1 billion tax increase on the people of our state, on our consumers, yet gave a $500 million tax break to our corporations.",0
"Says that Bill Clinton ""basically"" told then-Attorney General Loretta Lynch in 2016 that ""we killed Vince Foster.",0
"He made time to go to the gym, but canceled a visit with wounded troops. Seems the Pentagon wouldn't allow him to bring cameras.",0
"Traffic congestion in #Delhi-#Gurgaon road as #Haryana seals borders due to the fear of the spread of COVID-19.
 https://www.indiatoday.in/india/story/huge-congestion-on-delhi-gurgaon-road-1683183-2020-05-29 ",1
Beware - George Soros is starting a Fake News site in Missouri,0
Says she is co-owner of Celilo Group Media.,1
"Says North Carolina Republican Senate candidate Thom Tillis ""supports a plan that would end Medicare as we know it.",0
"In 2014 ... in McDowell County, W.Va., one of the poorest counties in the nation, life expectancy for men was 64 years. In Fairfax County, Va., a wealthy county, just 350 miles away, life expectancy was nearly 82 years, an 18 year differential. The life expectancy gap for women in the two counties was 12 years.",1
"Says Thom Tillis ""refuses to say what we should do to combat ISIS.",1
I'm the only front-line prosecutor in this race that's actually used the resources of the Wisconsin Crime Lab in the prosecution of cases.,1
"The proposed education changes ""will not cut one teacher's pay.",1
 School has been suspended in Catalonia until 3/2/20.		,0
Ghislaine Maxwell's co-defendants include Beyonce and Kanye West.,0
"Tim Kaine supported ""higher energy costs for families.",0
"Statistically, law-enforcement officers die 10 years earlier than the general population.",0
"A Joe Biden-Bernie Sanders ""unity"" policy document shows ""they want to abolish our police departments. They want to abolish our prisons, I guess.",0
"There is not a single documented case of abuse"" of the bulk metadata collection program.",0
"Currently, we're at 36 percent of our children born out of wedlock.",1
CNN uses the same girl in 3 different Refugee Crisis pictures being saved by 3 different men.,0
"Under the House Republican health plan, sexual assault is a pre-existing condition.",0
 Hydroxychloroquine cures COVID-19.		,0
"40,000+ votes for Libertarian candidate Jo Jorgensen magically become votes for Joe Biden.",0
"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Doherty's case, in a little over a week.",0
What they will do is socialized medicine.,0
Donald Trump to issue an executive order to ban Facebook across U.S.,0
" A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was ""ready"" to be administered.		",0
"To fight against novel #coronavirus with authentic information, the Central University of #Punjab, Bathinda has launched a unique COVID-19 information web portal.
 https://trib.al/ySxYXsq ",1
Nine hundred people have been fired since I became secretary (of Veterans Affairs). We've got 60 people that we fired who have manipulated wait times.,0
 A post claims that there are no cases of the new coronavirus in Russia.		,0
"Says Rick Perry's ""Pay to Play"" politics led him to send $899 million to an offshore call center in Bermuda, driving down enrollment in children's health insurance",0
"In Texas, we teach both creationism and evolution in our public schools.",0
"UPDATE: 'Thousands' voted for Doug Jones in Alabama town with population of 2,256",0
The proposed raises for the Norcross City Council would put it in line with other liked-sized communities.,1
 Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.		,0
 COVID-19 was caused by 5G antennas.		,0
Covid-19 stimulus: Australian government targets giant construction projects and home renos next  https://www.theguardian.com/business/2020/jun/01/covid-19-stimulus-australian-government-targets-giant-construction-projects-and-home-renos-next?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591000161 ,1
"Says Dick Cheney ""de-Ba'athisized the Iraqi government and created ISIS.",0
"Says constitutional amendment would ""help to stop unfair, double taxation on real estate.",0
"A photo shows Kyle Rittenhouse wearing a ""Klan outfit.",0
Photo of vaccine package with 2018 date stamp shows COVID-19 outbreak was planned.,0
"Quotes President John F. Kennedy as saying ""If the United States ever experienced [a coup to overthrow the government] it will come from the CIA and not the Pentagon.",0
"Since I took office, ""Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary.",1
"Photos show Target is pushing ""evil agenda"" on kids.",0
The Clinton camp was the first to get it out there and try to say there was something untoward about the speech that Melania Trump gave.,0
Revealed: UN plan to flood America with 600 million migrants.,0
Social Security has never contributed one cent to the deficit. Not one cent.,0
 Croatian doctor claims that coronavirus was created by 5G network with the goal to force obligatory vaccination.		,0
"In 2007, when Nancy Pelosi met with President Assad of Syria, ""nobody got upset.",0
"Despite the rhetoric from Democrat politicians, more people are employed this year than at any point in the history of Wisconsin.",1
You can buy lobster with food stamps.,1
But we're below the national average in number of deaths in nursing homes.,1
French President Macron has declared a total ban on social media reporting of events in France.,0
The Senate Democrats have not provided one tax cut.,0
"The New York Times reported on a conservative activist's ""superdiarrhea.",0
"This video shows Chuck Grassley demanding Joe Biden's ""resignation.",0
"The Assam Tea Tribe Students' Association (ATTSA) has demanded the closure of all estates till March 31 in view of the COVID-19 outbreak.
#coronavirus http://bit.ly/33tdjPT ",1
"The Obama administration gave Iran ""$400 million in ransom payment cash.",0
I have 35 years' experience making change.,1
"Gasoline would rise in price by approximately 50 cents a gallon"" if the McCain-Lieberman bill became law.",0
Says the majority of Americans support gay marriage.,1
"President-elect Trump's immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.",1
"The new cases bring the total number of infected people in the Southeast Asian country to 238.
#Malaysia #coronavirus #Covid_19 https://www.indiatoday.in/world/story/malaysia-reports-41-new-cases-of-coronavirus-all-linked-to-religious-event-1655552-2020-03-14 ",1
"Since 2009, the Ohio Republican Party has made more contacts with voters — nearly 6.6 million — than any other GOP state organization in the nation.",1
More women are graduating from college now than men.,1
"Washington Heidi supports sanctuary cities, where illegal immigrants can be released on our streets, like this criminal, who was let go and then sexually assaulted a child.",0
The immune system does not exist.,0
"While the government grew, we lost more than 2 million jobs.",0
The government just stated under oath that they are in possession of UFOs and nonhuman alien bodies.,0
"Barack Obama ""passed laws moving people from welfare to work.",1
"The director of the FBI said that we cannot figure out who (Syrian refugees) are, what their intentions are, because we have no information on them, because we don't have any contact with the Syrian government or any people on the ground to be able to determine that.",0
"943 innocent kids … are now injured or dead"" because of the COVID-19 vaccine.",0
You know how many children in the history of the United States have died in a fire (at school)? Zero.,0
"Two weeks ago, a man entered the world's busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.",0
 Inhaling the steam of sea salt and orange peelings can prevent coronavirus infection.		,0
"An ""audit report"" found that a voting system used in Michigan in the 2020 presidential election was designed to ""create systemic fraud.",0
"Just in | Rajasthan records 74 cases in 12 districts and 3 deaths - all in Jaipur city - today, taking the numbers to 2,438 cases and 55 deaths due to COVID-19.
#Rajasthan #COVID19",1
"In 2015, when Terry McAuliffe was governor, the Virginia Department of Education promoted incorporating critical race theory lens in education...They were trying to indoctrinate kids.",0
"In 2017, illegal aliens murdered 1,800 Americans.",0
"Wisconsin Legislature ""Will Likely Decertify State and Award to President Trump.",0
"Airbnb hosts defy lockdown laws with 'Covid-19 retreats' 

 http://bbc.in/2X9ygyh ",1
The World Economic Forum has its own police force.,0
"The White House ""created a fake set for (President Joe) Biden to get his booster shot. The entire Biden presidency is one giant charade.",0
Lumber prices can be tied to the (Trump) administration's actions.,0
"A consumer electronics company confirmed the release date for its next product update, consistent with its usual annual cycle.",1
Says student loan interest rates will double from 3.4 percent to 6.8 percent July 1.,1
"The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China.",0
An Ohio doctor died from a COVID-19 vaccine.,0
 Indian State of Kerala's government is paying news channels to telecast CM's interview.		,0
"Ground Zero | How Kerala used its experience in controlling the 2018 Nipah virus outbreak to prepare for a potential COVID-19 spread 

#coronavirus #Kerala #China https://trib.al/zpJxXjH ",1
"Under President Obama, U.S. security funding for Israel is at an all-time high.",0
"Watch on @LRC_NDTV | ""For the first few days, it was mild fever with a headache"": COVID-19 patient on symptoms, recovery.

#CoronavirusOutbreak #CoronavirusPandemic #COVID19 pic.twitter.com/vxkFiF2bVW",1
Two meters? One meter plus? Covid social distancing rules prompt fierce debate in U.K.  https://wapo.st/3dn0o5u ,1
"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.",1
"Wisconsin's non-discrimination law ""doesn't protect members of the trans-gender community.",1
Says $500 billion in Medicare cuts are coming.,0
"Photos show ""Ukrainian farmers are slowly starting to build their own army.",0
Video shows Joe Biden has a body double.,0
"In about three weeks over a half million Floridians are going to lose their coverage again"" through Obamacare.",0
"An antifa flyer encourages activists ""to disguise yourselves as patriots/Trump supporters"" on Nov. 4.",0
"Says Joe Sestak ""voted to gut Medicare ... reducing benefits for 854,489 seniors"" and jeopardizing ""access to care for millions.",0
"The FDA knows that rushed-to-market COVID-19 vaccines may cause a wide range of life-threatening side effects, including death.",0
EU turns up pressure on Matt Hancock over Covid-19 PPE scheme  https://www.theguardian.com/world/2020/apr/22/eu-turns-up-pressure-on-matt-hancock-over-covid-19-ppe-scheme?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587557737 ,1
"The debt is ""nearly $6 trillion more than when President Obama was sworn into office.",0
"The number of children in seven countries ""missing so far this year"" range from 20,000 to 460,000.",0
"Stay-at-home orders ""actually are the law of these states.",1
"Says Michelle Obama said Florida shooting ""is clearly our president's fault.",0
"If a lawsuit backed by Josh Hawley succeeds, ""nearly 2.5 million Missourians with pre-existing conditions could lose their health care coverage.",0
 Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.		,0
